date,ticker,ETF_id,name,gics_sector,open,high,low,close,volume,amount,index_close,market_corr_active,market_corr_rolling20,market_corr_ewma20,market_beta_rolling20,market_score,market_rank,market_valid,flow_score_raw,flow_score,flow_rank,flow_valid,rotation_score_raw,rotation_score,rotation_rank,rotation_valid,tradable,all_rank_valid
2023-11-06,139270,ETF_004,TIGER 200 금융,Financials,5478.0,5753.0,5478.0,5753.0,23548.0,132.0,31924.0,0.6582506006337463,0.6582506006337463,0.6760627737275798,0.6964857371624285,0.75,3.0,True,-3.790429161499238,0.0,9.0,True,-0.1253660128397949,0.5,5.0,True,True,True
2023-11-06,227550,ETF_005,TIGER 200 산업재,Industrials,5301.0,5752.0,5301.0,5743.0,15764.0,90.0,31924.0,0.9189751853901345,0.9189751853901345,0.8720778781818638,1.6352250204024037,0.125,8.0,True,-0.264290676334505,0.375,6.0,True,1.1556296836305289,0.875,2.0,True,True,True
2023-11-06,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8023.0,8080.0,7989.0,8080.0,3143.0,25.0,31924.0,0.6291334230576388,0.6291334230576388,0.6133565762582199,0.4388213550920185,0.875,2.0,True,-0.1739727265709724,0.5,5.0,True,-1.0431363612507047,0.125,8.0,True,True,True
2023-11-06,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6170.0,6284.0,6170.0,6284.0,25683.0,160.0,31924.0,0.388944781678595,0.388944781678595,0.4367687045493634,0.3070059517169478,1.0,1.0,True,-0.1130133166579655,0.625,4.0,True,-0.9601693038155836,0.25,7.0,True,True,True
2023-11-06,266420,ETF_008,KODEX 헬스케어,Health Care,11390.0,11782.0,11325.0,11782.0,118292.0,1373.0,31924.0,0.6853915260386961,0.6853915260386961,0.6344844470929597,0.795500385301026,0.625,4.0,True,0.2494266877352708,0.875,2.0,True,-0.1779025022069442,0.375,6.0,True,True,True
2023-11-06,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15787.0,15787.0,15663.0,15744.0,107.0,2.0,31924.0,0.7315984776280331,0.7315984776280331,0.7212218244772004,0.6808077357253576,0.5,5.0,True,-1.1914213066395525,0.125,8.0,True,-1.1084311814219372,0.0,9.0,True,True,True
2023-11-07,117460,ETF_001,KODEX 에너지화학,Energy,16150.0,16405.0,15327.0,15778.0,8473.0,135.0,31345.0,0.9171537288569764,0.9171537288569764,0.831754303351828,2.146730191375829,0.2857142857142857,6.0,True,0.1118033988744509,0.5714285714285714,4.0,True,-0.553404077990485,0.4285714285714286,5.0,True,True,True
2023-11-07,117680,ETF_002,KODEX 철강,Materials,8981.0,9004.0,8579.0,8817.0,59137.0,520.0,31345.0,0.8818000415078785,0.8818000415078785,0.8086503634756034,1.543841718711206,0.4285714285714286,5.0,True,0.2190752435372222,0.7142857142857143,3.0,True,-0.5766067007071917,0.2857142857142857,6.0,True,True,True
2023-11-07,139260,ETF_003,TIGER 200 IT,Information Technology,30440.0,30450.0,29754.0,30109.0,76434.0,2291.0,31345.0,0.9497449470095608,0.9497449470095608,0.9163693011235582,1.2891116607089714,0.0,8.0,True,1.0511858462779944,1.0,1.0,True,-0.4722567625558589,0.5714285714285714,4.0,True,True,True
2023-11-07,139270,ETF_004,TIGER 200 금융,Financials,5690.0,5690.0,5528.0,5564.0,3381.0,19.0,31345.0,0.6950630297811315,0.6950630297811315,0.7003734808223505,0.7692010704848303,0.5714285714285714,4.0,True,-0.2815017334781697,0.0,8.0,True,-1.1230137121132215,0.1428571428571429,7.0,True,True,True
2023-11-07,227550,ETF_005,TIGER 200 산업재,Industrials,5676.0,5700.0,5486.0,5553.0,1949.0,11.0,31345.0,0.9286616283884088,0.9286616283884088,0.8804935875795744,1.6435027951670491,0.1428571428571429,7.0,True,0.2635936595416492,0.8571428571428572,2.0,True,-1.1389432292628412,0.0,8.0,True,True,True
2023-11-07,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8090.0,8094.0,7980.0,8066.0,89.0,1.0,31345.0,0.6180552612660679,0.6180552612660679,0.5989039987498715,0.4139828872629563,0.8571428571428572,2.0,True,0.0193790712086846,0.2857142857142857,6.0,True,0.9859102203233376,0.8571428571428572,2.0,True,True,True
2023-11-07,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6294.0,6346.0,6260.0,6341.0,19460.0,123.0,31345.0,0.3364675244063074,0.3364675244063074,0.3875052403831676,0.256153082897447,1.0,1.0,True,-0.0887803214756176,0.1428571428571429,7.0,True,1.7026871696050676,1.0,1.0,True,True,True
2023-11-07,266420,ETF_008,KODEX 헬스케어,Health Care,11807.0,11847.0,11569.0,11708.0,161356.0,1894.0,31345.0,0.6848373403768533,0.6848373403768533,0.632240021472691,0.7640294038592027,0.7142857142857143,3.0,True,0.0434871058358661,0.4285714285714286,5.0,True,0.6818311527273668,0.7142857142857143,3.0,True,True,True
2023-11-07,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15744.0,15744.0,15601.0,15601.0,11.0,0.0,31345.0,0.740353029469427,0.740353029469427,0.7238509137077141,0.6712561520107173,,,False,0.2825596393679638,,,False,0.4937959399738251,,,False,False,False
2023-11-08,117460,ETF_001,KODEX 에너지화학,Energy,15538.0,15842.0,15082.0,15117.0,2954.0,46.0,31054.0,0.90933244596541,0.90933244596541,0.8315230165437095,2.1624163295051804,0.25,7.0,True,-0.2236067977218866,0.375,6.0,True,-1.8786115915633144,0.0,9.0,True,True,True
2023-11-08,117680,ETF_002,KODEX 철강,Materials,8817.0,8883.0,8593.0,8607.0,53059.0,461.0,31054.0,0.8864827049708665,0.8864827049708665,0.811833773620336,1.594307698368595,0.375,6.0,True,-0.2236655949912477,0.25,7.0,True,-0.8393622670870827,0.125,8.0,True,True,True
2023-11-08,139260,ETF_003,TIGER 200 IT,Information Technology,30338.0,30503.0,29491.0,29540.0,66859.0,1989.0,31054.0,0.9528345520016936,0.9528345520016936,0.916341069128612,1.3312228417839154,0.0,9.0,True,0.5285378519295104,1.0,1.0,True,-0.5598498789717304,0.25,7.0,True,True,True
2023-11-08,139270,ETF_004,TIGER 200 금융,Financials,5568.0,5568.0,5510.0,5510.0,4981.0,28.0,31054.0,0.7145402914759079,0.7145402914759079,0.7045813356548756,0.8076899697243343,0.5,5.0,True,-0.2563155904150154,0.125,8.0,True,-0.0412919765881604,0.5,5.0,True,True,True
2023-11-08,227550,ETF_005,TIGER 200 산업재,Industrials,5576.0,5576.0,5477.0,5477.0,415.0,2.0,31054.0,0.9253923142902942,0.9253923142902942,0.8817889130123538,1.6300472456191,0.125,8.0,True,0.2923770461695529,0.75,3.0,True,-0.2652670736131116,0.375,6.0,True,True,True
2023-11-08,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8180.0,8180.0,8133.0,8133.0,73.0,1.0,31054.0,0.5772001236911692,0.5772001236911692,0.5718771519685623,0.395435512279231,0.875,2.0,True,0.4992873447865391,0.875,2.0,True,0.96092834428738,0.875,2.0,True,True,True
2023-11-08,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6361.0,6413.0,6308.0,6351.0,4413.0,28.0,31054.0,0.3453008751251786,0.3453008751251786,0.3830346779906754,0.2670932947884756,1.0,1.0,True,-0.076649015832967,0.5,5.0,True,0.5885952455401133,0.625,4.0,True,True,True
2023-11-08,266420,ETF_008,KODEX 헬스케어,Health Care,11718.0,11912.0,11718.0,11787.0,152332.0,1797.0,31054.0,0.665141738805753,0.665141738805753,0.6190729197688476,0.752052682106359,0.75,3.0,True,0.1791699079460837,0.625,4.0,True,0.8748948430177249,0.75,3.0,True,True,True
2023-11-08,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15792.0,15979.0,15787.0,15787.0,362.0,6.0,31054.0,0.691618544933926,0.691618544933926,0.6897488774591439,0.6332338658490844,0.625,4.0,True,-1.0211437906907472,0.0,9.0,True,1.1599643549781813,1.0,1.0,True,True,True
2023-11-09,117460,ETF_001,KODEX 에너지화학,Energy,15023.0,15170.0,14793.0,14999.0,1921.0,29.0,31203.0,0.9017926722931586,0.9017926722931586,0.8268974135983954,2.137617993339591,0.1428571428571429,7.0,True,0.0,0.8571428571428572,2.0,True,-1.3375975603025536,0.1428571428571429,7.0,True,True,True
2023-11-09,117680,ETF_002,KODEX 철강,Materials,8695.0,8695.0,8462.0,8616.0,18850.0,161.0,31203.0,0.894996053735608,0.894996053735608,0.8108507578761392,1.5314176581418335,0.2857142857142857,6.0,True,-0.1949183229166766,0.2857142857142857,6.0,True,-0.4519976135776349,0.4285714285714286,5.0,True,True,True
2023-11-09,139260,ETF_003,TIGER 200 IT,Information Technology,29788.0,29880.0,29559.0,29744.0,114124.0,3396.0,31203.0,0.951930677679776,0.951930677679776,0.9167362803953896,1.323872851957995,0.0,8.0,True,-0.0958845850122208,0.5714285714285714,4.0,True,0.130029093535078,0.5714285714285714,4.0,True,True,True
2023-11-09,139270,ETF_004,TIGER 200 금융,Financials,5519.0,5595.0,5519.0,5595.0,2073.0,12.0,31203.0,0.710502363213346,0.710502363213346,0.7035797347571334,0.8263849439373614,0.4285714285714286,5.0,True,-0.5521857013268635,0.1428571428571429,7.0,True,0.970264209166976,0.8571428571428572,2.0,True,True,True
2023-11-09,227550,ETF_005,TIGER 200 산업재,Industrials,5524.0,5576.0,5524.0,5576.0,78.0,0.0,31203.0,0.9289816090720512,0.9289816090720512,0.8798824008535435,1.672116985781525,,,False,0.2872307625497684,,,False,1.230060444296189,,,False,False,False
2023-11-09,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8133.0,8252.0,8133.0,8204.0,581.0,5.0,31203.0,0.5772793291646545,0.5772793291646545,0.5744282240380106,0.4040554250528866,0.8571428571428572,2.0,True,-0.7834410876171928,0.0,8.0,True,0.3104917582511128,0.7142857142857143,3.0,True,True,True
2023-11-09,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6303.0,6394.0,6303.0,6356.0,6249.0,40.0,31203.0,0.3510267680167917,0.3510267680167917,0.3820652903300591,0.2744682475002453,1.0,1.0,True,-0.0360543270109219,0.7142857142857143,3.0,True,-0.4777380690517692,0.2857142857142857,6.0,True,True,True
2023-11-09,266420,ETF_008,KODEX 헬스케어,Health Care,11768.0,11807.0,11638.0,11683.0,84745.0,993.0,31203.0,0.6463512027807535,0.6463512027807535,0.6067450294779853,0.7402114442864951,0.7142857142857143,3.0,True,0.4131172096148793,1.0,1.0,True,-1.4399056684058218,0.0,8.0,True,True,True
2023-11-09,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15878.0,16074.0,15878.0,16046.0,4872.0,77.0,31203.0,0.6810253625772746,0.6810253625772746,0.6871642239620679,0.6384702530688892,0.5714285714285714,4.0,True,-0.1911915545319023,0.4285714285714286,5.0,True,1.0663934060884226,1.0,1.0,True,True,True
2023-11-10,117460,ETF_001,KODEX 에너지화학,Energy,14700.0,14720.0,14489.0,14543.0,2239.0,33.0,31025.0,0.8989857272999918,0.8989857272999918,0.8260248105423913,2.158875061096885,0.25,7.0,True,0.0,0.5,5.0,True,-2.0029199551349803,0.0,9.0,True,True,True
2023-11-10,117680,ETF_002,KODEX 철강,Materials,8508.0,8569.0,8443.0,8565.0,20031.0,171.0,31025.0,0.8926640692051804,0.8926640692051804,0.8108085001530869,1.5258623992421836,0.375,6.0,True,-0.0703929771329355,0.25,7.0,True,0.5478346920359736,0.625,4.0,True,True,True
2023-11-10,139260,ETF_003,TIGER 200 IT,Information Technology,29642.0,29749.0,29384.0,29715.0,8900.0,264.0,31025.0,0.9504258463026756,0.9504258463026756,0.914666599830249,1.3242387096482524,0.0,9.0,True,-0.4877263140252915,0.0,9.0,True,1.0553217029160156,1.0,1.0,True,True,True
2023-11-10,139270,ETF_004,TIGER 200 금융,Financials,5573.0,5595.0,5559.0,5582.0,936.0,5.0,31025.0,0.7130209230189158,0.7130209230189158,0.703469210990859,0.8328605503070994,0.5,5.0,True,0.4630012213565534,1.0,1.0,True,0.9171565165477272,0.875,2.0,True,True,True
2023-11-10,227550,ETF_005,TIGER 200 산업재,Industrials,5467.0,5467.0,5401.0,5453.0,521.0,3.0,31025.0,0.928372490022988,0.928372490022988,0.877507686152149,1.6987204902445685,0.125,8.0,True,0.0379570375656025,0.625,4.0,True,-1.126515244198745,0.125,8.0,True,True,True
2023-11-10,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8204.0,8204.0,8094.0,8104.0,686.0,6.0,31025.0,0.5699413078378777,0.5699413078378777,0.5768925011710694,0.4113096436345199,0.875,2.0,True,-0.0545859674817942,0.375,6.0,True,-0.0993697056272768,0.25,7.0,True,True,True
2023-11-10,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6351.0,6351.0,6260.0,6284.0,2549.0,16.0,31025.0,0.3555103870223871,0.3555103870223871,0.3887618350345659,0.2867321818744706,1.0,1.0,True,-0.3796585296861203,0.125,8.0,True,-0.0102209614261337,0.375,6.0,True,True,True
2023-11-10,266420,ETF_008,KODEX 헬스케어,Health Care,11643.0,11678.0,11544.0,11628.0,38669.0,448.0,31025.0,0.6415978141658021,0.6415978141658021,0.6085631441566934,0.7249166643277275,0.75,3.0,True,0.3471935282528534,0.875,2.0,True,0.6724213842707281,0.75,3.0,True,True,True
2023-11-10,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15888.0,15888.0,15873.0,15873.0,116.0,2.0,31025.0,0.675561965302233,0.675561965302233,0.6888544844349074,0.6387352546566245,0.625,4.0,True,0.2226161241576844,0.75,3.0,True,0.0462915706166909,0.5,5.0,True,True,True
2023-11-13,117460,ETF_001,KODEX 에너지화학,Energy,14837.0,14837.0,14460.0,14504.0,2222.0,32.0,31002.0,0.9050186915310768,0.9050186915310768,0.8259850803432617,2.186078230171926,0.25,7.0,True,-0.2236067977218866,0.125,8.0,True,0.4406890644582618,0.5,5.0,True,True,True
2023-11-13,117680,ETF_002,KODEX 철강,Materials,8588.0,8672.0,8471.0,8471.0,21345.0,182.0,31002.0,0.8911772529719557,0.8911772529719557,0.8089175864122735,1.5322919215931472,0.375,6.0,True,-0.7523404672535631,0.0,9.0,True,-0.6403815677461386,0.375,6.0,True,True,True
2023-11-13,139260,ETF_003,TIGER 200 IT,Information Technology,30026.0,30231.0,29666.0,29666.0,39868.0,1188.0,31002.0,0.9518167470317844,0.9518167470317844,0.9146362884996686,1.332485010942069,0.0,9.0,True,0.4128052151905328,1.0,1.0,True,0.5746786941169366,0.625,4.0,True,True,True
2023-11-13,139270,ETF_004,TIGER 200 금융,Financials,5586.0,5609.0,5573.0,5600.0,3319.0,19.0,31002.0,0.7209066009160542,0.7209066009160542,0.7027099474571601,0.8474668106434938,0.5,5.0,True,-0.1270608422314069,0.25,7.0,True,1.2051526120677991,1.0,1.0,True,True,True
2023-11-13,227550,ETF_005,TIGER 200 산업재,Industrials,5405.0,5458.0,5405.0,5458.0,258.0,1.0,31002.0,0.92743412188923,0.92743412188923,0.8772216929161307,1.6901669157047523,0.125,8.0,True,-0.0938513682281241,0.5,5.0,True,0.906999268995213,0.875,2.0,True,True,True
2023-11-13,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8104.0,8104.0,8004.0,8004.0,70.0,1.0,31002.0,0.5476883993081483,0.5476883993081483,0.567718015004607,0.4050744540132207,0.875,2.0,True,-0.0545859674817942,0.625,4.0,True,-0.8191454192542408,0.125,8.0,True,True,True
2023-11-13,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6313.0,6327.0,6246.0,6284.0,1376.0,9.0,31002.0,0.3597106807081476,0.3597106807081476,0.3887933373835519,0.291863415796021,1.0,1.0,True,-0.1149735237494505,0.375,6.0,True,0.7883433345816095,0.75,3.0,True,True,True
2023-11-13,266420,ETF_008,KODEX 헬스케어,Health Care,11663.0,11688.0,11365.0,11405.0,889332.0,10152.0,31002.0,0.6217788008628946,0.6217788008628946,0.5958880486393062,0.725981717709923,0.75,3.0,True,0.1686474154027645,0.75,3.0,True,-1.7186426760163172,0.0,9.0,True,True,True
2023-11-13,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15830.0,15830.0,15682.0,15687.0,719.0,11.0,31002.0,0.6614431844682841,0.6614431844682841,0.6807587482324905,0.6397046288659126,0.625,4.0,True,0.2342635379372373,0.875,2.0,True,-0.7376933112031235,0.25,7.0,True,True,True
2023-11-14,117460,ETF_001,KODEX 에너지화학,Energy,14803.0,15004.0,14700.0,14916.0,6869.0,102.0,31321.0,0.9144010126326736,0.9144010126326736,0.8301317939251209,2.255526259542219,0.25,7.0,True,0.0,0.5,5.0,True,1.8587615579914805,1.0,1.0,True,True,True
2023-11-14,117680,ETF_002,KODEX 철강,Materials,8527.0,8672.0,8494.0,8574.0,42310.0,364.0,31321.0,0.8990065792458358,0.8990065792458358,0.8110590824568497,1.5627190147048942,0.375,6.0,True,0.4333368664075466,0.875,2.0,True,-0.1470285947520613,0.5,5.0,True,True,True
2023-11-14,139260,ETF_003,TIGER 200 IT,Information Technology,29871.0,30133.0,29812.0,29856.0,40715.0,1217.0,31321.0,0.9520734348615946,0.9520734348615946,0.9125981849981744,1.292448978425683,0.0,9.0,True,-0.148489419160968,0.25,7.0,True,-0.8651932083941869,0.125,8.0,True,True,True
2023-11-14,139270,ETF_004,TIGER 200 금융,Financials,5631.0,5672.0,5631.0,5650.0,6731.0,38.0,31321.0,0.7475045306543318,0.7475045306543318,0.7066519419364449,0.8875263759001931,0.5,5.0,True,0.3767262062914373,0.75,3.0,True,-0.5497004075128957,0.25,7.0,True,True,True
2023-11-14,227550,ETF_005,TIGER 200 산업재,Industrials,5572.0,5572.0,5529.0,5538.0,284.0,2.0,31321.0,0.938604472918984,0.938604472918984,0.8793725881310958,1.7299460753949318,0.125,8.0,True,0.5970676645951714,1.0,1.0,True,0.1634848162805,0.75,3.0,True,True,True
2023-11-14,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8080.0,8123.0,8080.0,8085.0,348.0,3.0,31321.0,0.5447349618392203,0.5447349618392203,0.5782429279992499,0.4046445308054325,0.875,2.0,True,-0.8912428651671538,0.125,8.0,True,-0.4010528793601461,0.375,6.0,True,True,True
2023-11-14,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6284.0,6346.0,6284.0,6299.0,5201.0,33.0,31321.0,0.3662297653317585,0.3662297653317585,0.3889531077359429,0.2985222941882291,1.0,1.0,True,-0.0974004055157767,0.375,6.0,True,-1.3690338341794588,0.0,9.0,True,True,True
2023-11-14,266420,ETF_008,KODEX 헬스케어,Health Care,11425.0,11618.0,11425.0,11569.0,927563.0,10692.0,31321.0,0.6464390191205949,0.6464390191205949,0.6048099950508006,0.7687252201384105,0.75,3.0,True,0.1946545882956194,0.625,4.0,True,0.1290034706918347,0.625,4.0,True,True,True
2023-11-14,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,15979.0,16046.0,15974.0,16046.0,70.0,1.0,31321.0,0.677700985089589,0.677700985089589,0.6870859107250198,0.6889685130058385,0.625,4.0,True,-1.7318439477297003,0.0,9.0,True,1.1807590792349325,0.875,2.0,True,True,True
2023-11-15,117460,ETF_001,KODEX 에너지화학,Energy,15411.0,15626.0,15112.0,15264.0,3837.0,59.0,32001.0,0.9123772779014436,0.9123772779014436,0.8281229180026973,2.17729341947468,0.25,7.0,True,0.0,0.375,6.0,True,0.5294668473975646,0.625,4.0,True,True,True
2023-11-15,117680,ETF_002,KODEX 철강,Materials,8738.0,8817.0,8635.0,8686.0,39885.0,347.0,32001.0,0.8896252485052322,0.8896252485052322,0.802815120557144,1.489847262669312,0.375,6.0,True,0.6660624646105814,1.0,1.0,True,-0.5337133423177892,0.25,7.0,True,True,True
2023-11-15,139260,ETF_003,TIGER 200 IT,Information Technology,30347.0,30654.0,30313.0,30654.0,84728.0,2589.0,32001.0,0.9566005986374704,0.9566005986374704,0.9192336429317712,1.293333352078161,0.0,9.0,True,-0.1760296542848294,0.0,9.0,True,0.8789248797559341,0.75,3.0,True,True,True
2023-11-15,139270,ETF_004,TIGER 200 금융,Financials,5681.0,5717.0,5654.0,5695.0,4077.0,23.0,32001.0,0.7475383855279777,0.7475383855279777,0.6996122859226143,0.8367473846437911,0.625,4.0,True,0.3136204259096048,0.875,2.0,True,-1.0656061157723025,0.125,8.0,True,True,True
2023-11-15,227550,ETF_005,TIGER 200 산업재,Industrials,5672.0,5672.0,5638.0,5643.0,235.0,1.0,32001.0,0.9308796347087224,0.9308796347087224,0.8767769768427836,1.6607157325719444,0.125,8.0,True,-0.0821864601909057,0.25,7.0,True,0.078212891039181,0.5,5.0,True,True,True
2023-11-15,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8114.0,8223.0,8114.0,8223.0,3369.0,28.0,32001.0,0.5844902696709419,0.5844902696709419,0.6104754835467192,0.4361711423755198,0.875,2.0,True,-0.1286180529176281,0.125,8.0,True,-0.1176500837466717,0.375,6.0,True,True,True
2023-11-15,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6346.0,6389.0,6275.0,6303.0,7757.0,49.0,32001.0,0.3580891711710051,0.3580891711710051,0.3726311507409623,0.2763630435459868,1.0,1.0,True,0.2100765416043281,0.625,4.0,True,-1.8350390025136707,0.0,9.0,True,True,True
2023-11-15,266420,ETF_008,KODEX 헬스케어,Health Care,11658.0,11902.0,11633.0,11902.0,48274.0,568.0,32001.0,0.8044322225814875,0.8044322225814875,0.6379916475365358,0.8406322775446552,0.5,5.0,True,0.1247963564586748,0.5,5.0,True,1.08978066951174,1.0,1.0,True,True,True
2023-11-15,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,16481.0,16490.0,16481.0,16490.0,32.0,1.0,32001.0,0.7152568083890409,0.7152568083890409,0.7164567070302831,0.7341382242768996,0.75,3.0,True,0.2342635379372373,0.75,3.0,True,0.975623256646014,0.875,2.0,True,True,True
2023-11-16,117460,ETF_001,KODEX 에너지화학,Energy,15332.0,15332.0,15107.0,15112.0,11401.0,173.0,31976.0,0.9180048514215806,0.9180048514215806,0.8279547316072389,2.2623228428867868,0.1666666666666666,6.0,True,0.0,0.0,7.0,True,-1.3436933615085456,0.0,7.0,True,True,True
2023-11-16,117680,ETF_002,KODEX 철강,Materials,8625.0,8672.0,8429.0,8639.0,37888.0,326.0,31976.0,0.8801160775332286,0.8801160775332286,0.8028662644940328,1.4744663784248326,0.3333333333333333,5.0,True,0.10090337685898,0.1666666666666666,6.0,True,-0.3812246668156547,0.1666666666666666,6.0,True,True,True
2023-11-16,139260,ETF_003,TIGER 200 IT,Information Technology,30654.0,30771.0,30382.0,30771.0,28079.0,861.0,31976.0,0.951133000678828,0.951133000678828,0.9179514700328686,1.2867781690245932,0.0,7.0,True,0.35556892482528,0.3333333333333333,5.0,True,1.5585533102090514,1.0,1.0,True,True,True
2023-11-16,139270,ETF_004,TIGER 200 금융,Financials,5722.0,5722.0,5668.0,5695.0,5693.0,32.0,31976.0,0.7435374141411224,0.7435374141411224,0.6996237723153806,0.8580574610880595,0.6666666666666667,3.0,True,0.6652791205758914,1.0,1.0,True,0.758395479390477,0.6666666666666667,3.0,True,True,True
2023-11-16,227550,ETF_005,TIGER 200 산업재,Industrials,5591.0,5605.0,5591.0,5605.0,9.0,0.0,31976.0,0.9315891907534576,0.9315891907534576,0.876439426581673,1.705008063023664,,,False,0.4432799726268528,,,False,-0.6608070589489369,,,False,False,False
2023-11-16,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8247.0,8247.0,8190.0,8190.0,512.0,4.0,31976.0,0.5600646384474712,0.5600646384474712,0.6104469581169644,0.428082315439915,0.8333333333333334,2.0,True,0.5534783598939301,0.8333333333333334,2.0,True,-0.086223806166307,0.5,4.0,True,True,True
2023-11-16,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6303.0,6318.0,6251.0,6275.0,1534.0,10.0,31976.0,0.3078406319586702,0.3078406319586702,0.3731252919999137,0.2407117781082047,1.0,1.0,True,0.4930575251641647,0.6666666666666667,3.0,True,-0.1767552057470441,0.3333333333333333,5.0,True,True,True
2023-11-16,266420,ETF_008,KODEX 헬스케어,Health Care,11877.0,11961.0,11847.0,11932.0,43939.0,523.0,31976.0,0.7869527427965585,0.7869527427965585,0.6375882768559831,0.8199531928283156,0.5,4.0,True,0.469885544505881,0.5,4.0,True,1.2871559581107683,0.8333333333333334,2.0,True,True,True
2023-11-16,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,16280.0,16356.0,16280.0,16356.0,18.0,0.0,31976.0,0.6802467124540261,0.6802467124540261,0.7134990210878218,0.6558882379111846,,,False,0.1924533855917503,,,False,-0.955400648523809,,,False,False,False
2023-11-17,117460,ETF_001,KODEX 에너지화학,Energy,15033.0,15033.0,14832.0,14925.0,5146.0,77.0,31813.0,0.9141994785737504,0.9141994785737504,0.8287784456538423,2.264783473691934,0.25,7.0,True,-0.2236067977218866,0.125,8.0,True,-0.2096108057444264,0.375,6.0,True,True,True
2023-11-17,117680,ETF_002,KODEX 철강,Materials,8602.0,8602.0,8457.0,8569.0,80262.0,684.0,31813.0,0.8723358755044539,0.8723358755044539,0.8036849229995017,1.4372739486751809,0.375,6.0,True,-0.0623844520421202,0.5,5.0,True,0.5327941519225173,0.625,4.0,True,True,True
2023-11-17,139260,ETF_003,TIGER 200 IT,Information Technology,30659.0,30659.0,30289.0,30299.0,41253.0,1253.0,31813.0,0.9573909881019644,0.9573909881019644,0.9153194172052136,1.3433366432021765,0.0,9.0,True,0.4415615462863794,1.0,1.0,True,-0.7268060588399362,0.25,7.0,True,True,True
2023-11-17,139270,ETF_004,TIGER 200 금융,Financials,5686.0,5686.0,5645.0,5663.0,1767.0,10.0,31813.0,0.7537147600764622,0.7537147600764622,0.7016442792704913,0.8929556737842953,0.625,4.0,True,-0.1828762442390432,0.25,7.0,True,0.9630267918858698,0.875,2.0,True,True,True
2023-11-17,227550,ETF_005,TIGER 200 산업재,Industrials,5543.0,5562.0,5524.0,5562.0,334.0,2.0,31813.0,0.9272169889004256,0.9272169889004256,0.8769057373600768,1.6837527441525382,0.125,8.0,True,0.4250412006941576,0.875,2.0,True,0.607538243649811,0.75,3.0,True,True,True
2023-11-17,266390,ETF_006,KODEX 경기소비재,Consumer Discretionary,8185.0,8185.0,8061.0,8061.0,584.0,5.0,31813.0,0.5314797636181461,0.5314797636181461,0.610030503735014,0.4230771749744865,0.875,2.0,True,0.1067971504741198,0.75,3.0,True,-0.7987642474747365,0.125,8.0,True,True,True
2023-11-17,266410,ETF_007,KODEX 필수소비재,Consumer Staples,6299.0,6299.0,6198.0,6213.0,2349.0,15.0,31813.0,0.2778891054239659,0.2778891054239659,0.3805376562000581,0.2217653644226548,1.0,1.0,True,0.0261500827276225,0.625,4.0,True,0.22421218313197,0.5,5.0,True,True,True
2023-11-17,266420,ETF_008,KODEX 헬스케어,Health Care,11951.0,11976.0,11832.0,11887.0,53863.0,642.0,31813.0,0.7838661250976401,0.7838661250976401,0.6391465644714296,0.8338917633346608,0.5,5.0,True,-0.09561441668746,0.375,6.0,True,1.282358765471111,1.0,1.0,True,True,True
2023-11-17,315270,ETF_009,TIGER 200 커뮤니케이션서비스,Communication Services,16309.0,16309.0,15950.0,15998.0,166.0,3.0,31813.0,0.6695683181411713,0.6695683181411713,0.7048756250219163,0.7107328231785327,0.75,3.0,True,-0.5750957013194831,0.0,9.0,True,-1.87474902400218,0.0,9.0,True,True,True
2023-11-20,117460,ETF_001,KODEX 에너지화학,Energy,15038.0,15386.0,14970.0,15357.0,13382.0,204.0,32066.0,0.911882581711632,0.911882581711632,0.8294731639308861,2.2874739318190205,0.1428571428571429,7.0,True,0.0,0.7142857142857143,3.0,True,2.226439752911283,1.0,1.0,True,True,True
