date,ticker,name,gics_sector,market_corr_active,market_corr_rolling20,market_corr_ewma20,market_beta_rolling20,market_score,market_rank,market_valid,market_corr_mode,market_lookback,market_obs
2023-09-06,139270,TIGER 200 금융,Financials,0.030879230915604173,0.030879230915604173,0.4363775706256121,0.02783849779312674,0.875,2.0,True,rolling,20,20
2023-09-07,139270,TIGER 200 금융,Financials,0.21056717179152215,0.21056717179152215,0.44483688119493964,0.1897962137481101,0.8571428571428572,2.0,True,rolling,20,20
2023-09-08,139270,TIGER 200 금융,Financials,0.21186090175808467,0.21186090175808467,0.4452889453900034,0.19656364821817957,0.8571428571428572,2.0,True,rolling,20,20
2023-09-11,139270,TIGER 200 금융,Financials,0.2355742090102532,0.2355742090102532,0.44956488934391,0.23374669475210527,0.875,2.0,True,rolling,20,20
2023-09-12,139270,TIGER 200 금융,Financials,0.2431286767743691,0.2431286767743691,0.45531965424121335,0.2502113999528152,1.0,1.0,True,rolling,20,20
2023-09-13,139270,TIGER 200 금융,Financials,-0.0721013356641887,-0.0721013356641887,0.45321427593890595,-0.0726427951258957,0.875,2.0,True,rolling,20,20
2023-09-14,139270,TIGER 200 금융,Financials,-0.029272328318856407,-0.029272328318856407,0.45698874594189887,-0.02672504194054868,0.8333333333333334,2.0,True,rolling,20,20
2023-09-15,139270,TIGER 200 금융,Financials,0.1779960816778268,0.1779960816778268,0.5181990426141662,0.19415926389045918,0.875,2.0,True,rolling,20,20
2023-09-18,139270,TIGER 200 금융,Financials,0.2516964866342162,0.2516964866342162,0.5228919222087297,0.25416963060730674,0.75,3.0,True,rolling,20,20
2023-09-19,139270,TIGER 200 금융,Financials,0.30285662396330965,0.30285662396330965,0.5296761046499548,0.2997486761722514,0.75,3.0,True,rolling,20,20
2023-09-20,139270,TIGER 200 금융,Financials,0.34900649175716913,0.34900649175716913,0.5296540049194214,0.3326963746280834,0.6666666666666667,3.0,True,rolling,20,20
2023-09-21,139270,TIGER 200 금융,Financials,0.5834324524320501,0.5834324524320501,0.5437259179862208,0.5183256855167255,0.625,4.0,True,rolling,20,20
2023-09-22,139270,TIGER 200 금융,Financials,0.5840284428788881,0.5840284428788881,0.5427768048334314,0.539123618359741,0.75,3.0,True,rolling,20,20
2023-09-25,139270,TIGER 200 금융,Financials,0.5764793549847249,0.5764793549847249,0.5409051173674153,0.5433328899626579,0.5714285714285714,4.0,True,rolling,20,20
2023-09-26,139270,TIGER 200 금융,Financials,0.6440938753532851,0.6440938753532851,0.5868684251666614,0.7292714462892774,0.5,5.0,True,rolling,20,20
2023-09-27,139270,TIGER 200 금융,Financials,0.6466049507629278,0.6466049507629278,0.5809733679890742,0.7331632237987045,0.375,6.0,True,rolling,20,20
2023-10-04,139270,TIGER 200 금융,Financials,0.7529446383262502,0.7529446383262502,0.6541248423950693,0.7624750539218135,0.4285714285714286,5.0,True,rolling,20,20
2023-10-05,139270,TIGER 200 금융,Financials,0.7789203974635324,0.7789203974635324,0.648509921296921,0.8245602983832451,0.125,8.0,True,rolling,20,20
2023-10-06,139270,TIGER 200 금융,Financials,0.7718592719857125,0.7718592719857125,0.6304098956043686,0.9148804394512837,0.25,7.0,True,rolling,20,20
2023-10-10,139270,TIGER 200 금융,Financials,0.7774430733368572,0.7774430733368572,0.6331698777894038,0.9300870734796804,0.25,7.0,True,rolling,20,20
2023-10-11,139270,TIGER 200 금융,Financials,0.7003401315475354,0.7003401315475354,0.582217702439307,0.7659830059926132,0.75,3.0,True,rolling,20,20
2023-10-12,139270,TIGER 200 금융,Financials,0.6917391704828479,0.6917391704828479,0.5829216844473651,0.7260235356409318,0.7142857142857143,3.0,True,rolling,20,20
2023-10-13,139270,TIGER 200 금융,Financials,0.6936935127375623,0.6936935127375623,0.5837806383158224,0.7138138370444573,0.875,2.0,True,rolling,20,20
2023-10-16,139270,TIGER 200 금융,Financials,0.6847334814886848,0.6847334814886848,0.5749913124921244,0.68250165338389,0.8333333333333334,2.0,True,rolling,20,20
2023-10-17,139270,TIGER 200 금융,Financials,0.6159241860374965,0.6159241860374965,0.5231223562199233,0.5946932698592958,0.875,2.0,True,rolling,20,20
2023-10-18,139270,TIGER 200 금융,Financials,0.6188189472190564,0.6188189472190564,0.5262822614638167,0.6155569759263361,0.875,2.0,True,rolling,20,20
2023-10-19,139270,TIGER 200 금융,Financials,0.6481750501494071,0.6481750501494071,0.5630579132535645,0.6546206570149636,0.875,2.0,True,rolling,20,20
2023-10-20,139270,TIGER 200 금융,Financials,0.5990900642633501,0.5990900642633501,0.5692679672510341,0.5499396252804338,0.875,2.0,True,rolling,20,20
2023-10-23,139270,TIGER 200 금융,Financials,0.5325483911838454,0.5325483911838454,0.5322948545563706,0.5797628714032365,0.875,2.0,True,rolling,20,20
2023-10-24,139270,TIGER 200 금융,Financials,0.541854729926389,0.541854729926389,0.533657732420913,0.5811399853085166,0.875,2.0,True,rolling,20,20
2023-10-25,139270,TIGER 200 금융,Financials,0.5307807044185529,0.5307807044185529,0.5265721291322332,0.5705545136475106,0.875,2.0,True,rolling,20,20
2023-10-26,139270,TIGER 200 금융,Financials,0.5664421763708014,0.5664421763708014,0.5631076704190453,0.5876290574653076,0.75,3.0,True,rolling,20,20
2023-10-27,139270,TIGER 200 금융,Financials,0.547281385063678,0.547281385063678,0.5431220038410414,0.5703500727150429,0.6666666666666667,3.0,True,rolling,20,20
2023-10-30,139270,TIGER 200 금융,Financials,0.510347243311506,0.510347243311506,0.509698242078288,0.5383010821301764,0.7142857142857143,3.0,True,rolling,20,20
2023-10-31,139270,TIGER 200 금융,Financials,0.46033989707039585,0.46033989707039585,0.49347081242042623,0.45950954981691533,0.8571428571428572,2.0,True,rolling,20,20
2023-11-01,139270,TIGER 200 금융,Financials,0.5059725084214379,0.5059725084214379,0.5252385679016434,0.5038035663162628,0.6666666666666667,3.0,True,rolling,20,20
2023-11-02,139270,TIGER 200 금융,Financials,0.3220872696913849,0.3220872696913849,0.4366629621882409,0.3244113194552385,0.8571428571428572,2.0,True,rolling,20,20
2023-11-03,139270,TIGER 200 금융,Financials,0.3680080265918473,0.3680080265918473,0.46812789355775186,0.39651533128391026,0.875,2.0,True,rolling,20,20
2023-11-06,139270,TIGER 200 금융,Financials,0.6582506006337463,0.6582506006337463,0.6760627737275798,0.6964857371624285,0.75,3.0,True,rolling,20,20
2023-11-07,139270,TIGER 200 금융,Financials,0.6950630297811315,0.6950630297811315,0.7003734808223505,0.7692010704848303,0.5714285714285714,4.0,True,rolling,20,20
2023-11-08,139270,TIGER 200 금융,Financials,0.7145402914759079,0.7145402914759079,0.7045813356548756,0.8076899697243343,0.5,5.0,True,rolling,20,20
2023-11-09,139270,TIGER 200 금융,Financials,0.710502363213346,0.710502363213346,0.7035797347571334,0.8263849439373614,0.4285714285714286,5.0,True,rolling,20,20
2023-11-10,139270,TIGER 200 금융,Financials,0.7130209230189158,0.7130209230189158,0.703469210990859,0.8328605503070994,0.5,5.0,True,rolling,20,20
2023-11-13,139270,TIGER 200 금융,Financials,0.7209066009160542,0.7209066009160542,0.7027099474571601,0.8474668106434938,0.5,5.0,True,rolling,20,20
2023-11-14,139270,TIGER 200 금융,Financials,0.7475045306543318,0.7475045306543318,0.7066519419364449,0.8875263759001931,0.5,5.0,True,rolling,20,20
2023-11-15,139270,TIGER 200 금융,Financials,0.7475383855279777,0.7475383855279777,0.6996122859226143,0.8367473846437911,0.625,4.0,True,rolling,20,20
2023-11-16,139270,TIGER 200 금융,Financials,0.7435374141411224,0.7435374141411224,0.6996237723153806,0.8580574610880595,0.6666666666666667,3.0,True,rolling,20,20
2023-11-17,139270,TIGER 200 금융,Financials,0.7537147600764622,0.7537147600764622,0.7016442792704913,0.8929556737842953,0.625,4.0,True,rolling,20,20
2023-11-20,139270,TIGER 200 금융,Financials,0.7696165797948589,0.7696165797948589,0.6991374405152264,0.8483313409135844,0.5714285714285714,4.0,True,rolling,20,20
2023-11-21,139270,TIGER 200 금융,Financials,0.763927787134809,0.763927787134809,0.6972660394584307,0.8557575040155876,0.625,4.0,True,rolling,20,20
2023-11-22,139270,TIGER 200 금융,Financials,0.772248673643269,0.772248673643269,0.6973165619407068,0.8717105590140998,0.5714285714285714,4.0,True,rolling,20,20
2023-11-23,139270,TIGER 200 금융,Financials,0.7673854569731299,0.7673854569731299,0.6962351486750833,0.9413740927884287,0.625,4.0,True,rolling,20,20
2023-11-24,139270,TIGER 200 금융,Financials,0.778576169140624,0.778576169140624,0.7012278470447983,0.9295627027742744,0.625,4.0,True,rolling,20,20
2023-11-27,139270,TIGER 200 금융,Financials,0.7989815950990692,0.7989815950990692,0.7010378484945482,0.928776048288317,0.625,4.0,True,rolling,20,20
2023-11-28,139270,TIGER 200 금융,Financials,0.8214101304268718,0.8214101304268718,0.7062708247068635,0.9878911922075819,0.7142857142857143,3.0,True,rolling,20,20
2023-11-29,139270,TIGER 200 금융,Financials,0.8198643920131997,0.8198643920131997,0.7044355359350115,1.0048294996447866,0.625,4.0,True,rolling,20,20
2023-11-30,139270,TIGER 200 금융,Financials,0.9025035879824531,0.9025035879824531,0.704181800420596,1.10788980370729,0.5,5.0,True,rolling,20,20
2023-12-01,139270,TIGER 200 금융,Financials,0.8914334225247535,0.8914334225247535,0.6921536444367428,1.0303782286073517,0.4285714285714286,5.0,True,rolling,20,20
2023-12-04,139270,TIGER 200 금융,Financials,0.7569862914383093,0.7569862914383093,0.6896591070196597,0.901987604808204,0.375,6.0,True,rolling,20,20
2023-12-05,139270,TIGER 200 금융,Financials,0.6642069363410601,0.6642069363410601,0.6848667649746771,0.593898595784814,0.4285714285714286,5.0,True,rolling,20,20
2023-12-06,139270,TIGER 200 금융,Financials,0.6296523596984152,0.6296523596984152,0.6857808587365355,0.5548303695375807,0.75,3.0,True,rolling,20,20
2023-12-07,139270,TIGER 200 금융,Financials,0.66000899996407,0.66000899996407,0.6854692683026783,0.5193096562258577,0.5714285714285714,4.0,True,rolling,20,20
2023-12-08,139270,TIGER 200 금융,Financials,0.6423362112586964,0.6423362112586964,0.6781823722737746,0.4818226113565529,0.625,4.0,True,rolling,20,20
2023-12-11,139270,TIGER 200 금융,Financials,0.6494709623357947,0.6494709623357947,0.6775309503439224,0.48752638408387733,0.625,4.0,True,rolling,20,20
2023-12-12,139270,TIGER 200 금융,Financials,0.6286251206953708,0.6286251206953708,0.67866251693443,0.468016585592362,0.625,4.0,True,rolling,20,20
2023-12-13,139270,TIGER 200 금융,Financials,0.5959973234393933,0.5959973234393933,0.674026565447518,0.48999170138732173,0.4285714285714286,5.0,True,rolling,20,20
2023-12-14,139270,TIGER 200 금융,Financials,0.5978807984045841,0.5978807984045841,0.6707190683404949,0.4662869092492908,0.5714285714285714,4.0,True,rolling,20,20
2023-12-15,139270,TIGER 200 금융,Financials,0.5714726709518766,0.5714726709518766,0.6702679801344981,0.48495411245343156,0.5714285714285714,4.0,True,rolling,20,20
2023-12-18,139270,TIGER 200 금융,Financials,0.5048619261898681,0.5048619261898681,0.6476110120190548,0.48091899073250144,0.625,4.0,True,rolling,20,20
2023-12-19,139270,TIGER 200 금융,Financials,0.5098295562746048,0.5098295562746048,0.6474910290854794,0.44113769637692474,0.625,4.0,True,rolling,20,20
2023-12-20,139270,TIGER 200 금융,Financials,0.6093690817422527,0.6093690817422527,0.6679531223460522,0.5117997816618081,0.5,5.0,True,rolling,20,20
2023-12-21,139270,TIGER 200 금융,Financials,0.6027091641587483,0.6027091641587483,0.661895244538294,0.49152474338439,0.5,5.0,True,rolling,20,20
2023-12-22,139270,TIGER 200 금융,Financials,0.5697223510682428,0.5697223510682428,0.6617547305977787,0.4596976802487448,0.625,4.0,True,rolling,20,20
2023-12-26,139270,TIGER 200 금융,Financials,0.558259069605092,0.558259069605092,0.6589911974454798,0.44337888903803935,0.625,4.0,True,rolling,20,20
2023-12-27,139270,TIGER 200 금융,Financials,0.46021976916665497,0.46021976916665497,0.6326197650071343,0.3566039380833029,0.625,4.0,True,rolling,20,20
2023-12-28,139270,TIGER 200 금융,Financials,0.5419468004161769,0.5419468004161769,0.6615331271058976,0.44222473589760636,0.625,4.0,True,rolling,20,20
2024-01-02,139270,TIGER 200 금융,Financials,0.4510029277363979,0.4510029277363979,0.6222107115314628,0.41265827598466764,0.75,3.0,True,rolling,20,20
2024-01-03,139270,TIGER 200 금융,Financials,0.6292552953928857,0.6292552953928857,0.6658083396374469,0.5305320947353234,0.625,4.0,True,rolling,20,20
2024-01-04,139270,TIGER 200 금융,Financials,0.6558186870379621,0.6558186870379621,0.6771599418605678,0.5817714004415102,0.375,6.0,True,rolling,20,20
2024-01-05,139270,TIGER 200 금융,Financials,0.6715756142012966,0.6715756142012966,0.6788664867789939,0.6217622769335385,0.4285714285714286,5.0,True,rolling,20,20
2024-01-08,139270,TIGER 200 금융,Financials,0.6645093980261358,0.6645093980261358,0.6746984553131715,0.6061385809440429,0.5,5.0,True,rolling,20,20
2024-01-09,139270,TIGER 200 금융,Financials,0.6372225754641849,0.6372225754641849,0.6606310116012747,0.588054113152226,0.625,4.0,True,rolling,20,20
2024-01-10,139270,TIGER 200 금융,Financials,0.6463998825642798,0.6463998825642798,0.6649260450780902,0.601767184315935,0.625,4.0,True,rolling,20,20
2024-01-11,139270,TIGER 200 금융,Financials,0.6142259075985559,0.6142259075985559,0.647504234931839,0.6091736383890213,0.75,3.0,True,rolling,20,20
2024-01-12,139270,TIGER 200 금융,Financials,0.6136174756752112,0.6136174756752112,0.6487054267728911,0.5964004310952856,0.75,3.0,True,rolling,20,20
2024-01-15,139270,TIGER 200 금융,Financials,0.6039308320388935,0.6039308320388935,0.6386773821423893,0.6436805923144611,0.5714285714285714,4.0,True,rolling,20,20
2024-01-16,139270,TIGER 200 금융,Financials,0.63768618624596,0.63768618624596,0.6579006243760821,0.6960333678035306,0.625,4.0,True,rolling,20,20
2024-01-17,139270,TIGER 200 금융,Financials,0.6551249211957101,0.6551249211957101,0.676315586406392,0.6395712901884055,0.8571428571428572,2.0,True,rolling,20,20
2024-01-18,139270,TIGER 200 금융,Financials,0.6275385769272899,0.6275385769272899,0.6321126129465378,0.6208810109392159,0.875,2.0,True,rolling,20,20
2024-01-19,139270,TIGER 200 금융,Financials,0.6337754037310234,0.6337754037310234,0.6338297975097342,0.6037808821960245,0.875,2.0,True,rolling,20,20
2024-01-22,139270,TIGER 200 금융,Financials,0.5906029142333161,0.5906029142333161,0.6337969524909495,0.5805894586905627,0.625,4.0,True,rolling,20,20
2024-01-23,139270,TIGER 200 금융,Financials,0.5745867194927211,0.5745867194927211,0.6037900264229741,0.6652657320224628,0.5714285714285714,4.0,True,rolling,20,20
2024-01-24,139270,TIGER 200 금융,Financials,0.5575053856978687,0.5575053856978687,0.5866970428944136,0.6588500780832344,0.75,3.0,True,rolling,20,20
2024-01-25,139270,TIGER 200 금융,Financials,0.5632722062477498,0.5632722062477498,0.5864452263450521,0.6692352199976888,0.75,3.0,True,rolling,20,20
2024-01-26,139270,TIGER 200 금융,Financials,0.6079093516209969,0.6079093516209969,0.5821787118865676,0.761997637564279,0.75,3.0,True,rolling,20,20
2024-01-29,139270,TIGER 200 금융,Financials,0.5753925267231089,0.5753925267231089,0.5963555403719083,0.7177284702872796,0.7142857142857143,3.0,True,rolling,20,20
2024-01-30,139270,TIGER 200 금융,Financials,0.6542141543712321,0.6542141543712321,0.5897665072765973,0.8112990345917915,0.5,5.0,True,rolling,20,20
2024-01-31,139270,TIGER 200 금융,Financials,0.5364679294649164,0.5364679294649164,0.5369398062087889,0.785940162735217,0.5714285714285714,4.0,True,rolling,20,20
2024-02-01,139270,TIGER 200 금융,Financials,0.6325650055443681,0.6325650055443681,0.5878595986798905,1.0365232241223794,0.5,5.0,True,rolling,20,20
2024-02-02,139270,TIGER 200 금융,Financials,0.7453448207980193,0.7453448207980193,0.6853797283422398,1.1230774289889092,0.5,5.0,True,rolling,20,20
2024-02-05,139270,TIGER 200 금융,Financials,0.7573864236565537,0.7573864236565537,0.7023797631120784,1.2061401598597057,0.5,5.0,True,rolling,20,20
2024-02-06,139270,TIGER 200 금융,Financials,0.7511709111391537,0.7511709111391537,0.7012385295899115,1.2366609730485574,0.7142857142857143,3.0,True,rolling,20,20
2024-02-07,139270,TIGER 200 금융,Financials,0.7502592719274885,0.7502592719274885,0.712156001540733,1.2296902910666765,0.7142857142857143,3.0,True,rolling,20,20
2024-02-08,139270,TIGER 200 금융,Financials,0.7319904119704026,0.7319904119704026,0.6885849389905094,1.2257995568328743,0.75,3.0,True,rolling,20,20
2024-02-13,139270,TIGER 200 금융,Financials,0.6846553299278332,0.6846553299278332,0.6636234542742373,1.1512149317906348,0.75,3.0,True,rolling,20,20
2024-02-14,139270,TIGER 200 금융,Financials,0.7122246794881163,0.7122246794881163,0.6844176870518689,1.1964538049849789,0.7142857142857143,3.0,True,rolling,20,20
2024-02-15,139270,TIGER 200 금융,Financials,0.6930695261696035,0.6930695261696035,0.6821656548832196,1.2039204333112867,0.625,4.0,True,rolling,20,20
2024-02-16,139270,TIGER 200 금융,Financials,0.6941967100792802,0.6941967100792802,0.6873781905258024,1.4022812190143579,0.375,6.0,True,rolling,20,20
2024-02-19,139270,TIGER 200 금융,Financials,0.7306730208047204,0.7306730208047204,0.7011910852165256,1.3974568182534908,0.25,7.0,True,rolling,20,20
2024-02-20,139270,TIGER 200 금융,Financials,0.7918388455153245,0.7918388455153245,0.7179495219276565,1.5821476598445634,0.2857142857142857,6.0,True,rolling,20,20
2024-02-21,139270,TIGER 200 금융,Financials,0.7950005070864347,0.7950005070864347,0.7190754037768817,1.5854372216169443,0.25,7.0,True,rolling,20,20
2024-02-22,139270,TIGER 200 금융,Financials,0.7971496556020996,0.7971496556020996,0.7140013018841185,1.5618761021237824,0.125,8.0,True,rolling,20,20
2024-02-23,139270,TIGER 200 금융,Financials,0.7983334601353997,0.7983334601353997,0.7049564758041925,1.5994511978609975,0.125,8.0,True,rolling,20,20
2024-02-26,139270,TIGER 200 금융,Financials,0.8037016124573099,0.8037016124573099,0.7061284972377134,1.7032081261286351,0.1428571428571429,7.0,True,rolling,20,20
2024-02-27,139270,TIGER 200 금융,Financials,0.7918637256471689,0.7918637256471689,0.6948221052417473,1.6344189358162573,0.25,7.0,True,rolling,20,20
2024-02-28,139270,TIGER 200 금융,Financials,0.7952490031758183,0.7952490031758183,0.7004005255393596,1.6424492564196482,0.1428571428571429,7.0,True,rolling,20,20
2024-02-29,139270,TIGER 200 금융,Financials,0.7943745763334066,0.7943745763334066,0.6959773426934645,1.6379426267562378,0.2857142857142857,6.0,True,rolling,20,20
2024-03-04,139270,TIGER 200 금융,Financials,0.8385363924984562,0.8385363924984562,0.7125762445212583,1.734130687753875,0.125,8.0,True,rolling,20,20
2024-03-05,139270,TIGER 200 금융,Financials,0.829390727470779,0.829390727470779,0.7162201245243669,1.6031803913126612,0.125,8.0,True,rolling,20,20
2024-03-06,139270,TIGER 200 금융,Financials,0.7790358832403627,0.7790358832403627,0.7181838776048992,1.6408577908435906,0.125,8.0,True,rolling,20,20
2024-03-07,139270,TIGER 200 금융,Financials,0.7517655014677412,0.7517655014677412,0.7165608160194497,1.5829938436766835,0.125,8.0,True,rolling,20,20
2024-03-08,139270,TIGER 200 금융,Financials,0.7148452193377232,0.7148452193377232,0.6997348916784804,1.4070935515919598,0.125,8.0,True,rolling,20,20
2024-03-11,139270,TIGER 200 금융,Financials,0.706871771746592,0.706871771746592,0.7058935310950161,1.3987871577177746,0.1428571428571429,7.0,True,rolling,20,20
2024-03-12,139270,TIGER 200 금융,Financials,0.733795051538419,0.733795051538419,0.6978095614636682,1.354917032466439,0.125,8.0,True,rolling,20,20
2024-03-13,139270,TIGER 200 금융,Financials,0.7694068388873971,0.7694068388873971,0.6919510058683563,1.5233695302029013,0.125,8.0,True,rolling,20,20
2024-03-14,139270,TIGER 200 금융,Financials,0.7438846105241903,0.7438846105241903,0.6905253279431887,1.6149665897910974,0.125,8.0,True,rolling,20,20
2024-03-15,139270,TIGER 200 금융,Financials,0.780545285089881,0.780545285089881,0.7213591694024162,1.5619630636707464,0.125,8.0,True,rolling,20,20
2024-03-18,139270,TIGER 200 금융,Financials,0.7241079824359309,0.7241079824359309,0.6923121715887429,1.4231489335162237,0.1428571428571429,7.0,True,rolling,20,20
2024-03-19,139270,TIGER 200 금융,Financials,0.719040584665257,0.719040584665257,0.7072263854370113,1.4334298901474976,0.1428571428571429,7.0,True,rolling,20,20
2024-03-20,139270,TIGER 200 금융,Financials,0.6687058437056832,0.6687058437056832,0.6955618901346119,1.2141699153886927,0.125,8.0,True,rolling,20,20
2024-03-21,139270,TIGER 200 금융,Financials,0.7185800011155328,0.7185800011155328,0.7275882530286715,1.2149635844875397,0.125,8.0,True,rolling,20,20
2024-03-22,139270,TIGER 200 금융,Financials,0.7280657469965642,0.7280657469965642,0.7295999901136282,1.2312018247084313,0.125,8.0,True,rolling,20,20
2024-03-25,139270,TIGER 200 금융,Financials,0.746046517145074,0.746046517145074,0.7308427838665914,1.253284152005679,0.125,8.0,True,rolling,20,20
2024-03-26,139270,TIGER 200 금융,Financials,0.7222875832329331,0.7222875832329331,0.7148558595982923,1.10440149901508,0.1428571428571429,7.0,True,rolling,20,20
2024-03-27,139270,TIGER 200 금융,Financials,0.6984162538401946,0.6984162538401946,0.6831989325986799,1.2047916992044472,0.125,8.0,True,rolling,20,20
2024-03-28,139270,TIGER 200 금융,Financials,0.6780238703117621,0.6780238703117621,0.6775057016823428,1.177122993890231,0.125,8.0,True,rolling,20,20
2024-03-29,139270,TIGER 200 금융,Financials,0.6728014683837868,0.6728014683837868,0.6613679839963664,1.2013298763668692,0.125,8.0,True,rolling,20,20
2024-04-01,139270,TIGER 200 금융,Financials,0.6446546107603943,0.6446546107603943,0.6588015267249652,1.12048354823182,0.125,8.0,True,rolling,20,20
2024-04-02,139270,TIGER 200 금융,Financials,0.6481061880092619,0.6481061880092619,0.6563809531914921,1.1561650899547127,0.11111111111111116,9.0,True,rolling,20,20
2024-04-03,139270,TIGER 200 금융,Financials,0.6571903310990073,0.6571903310990073,0.6659557479703946,1.1152267892493244,0.11111111111111116,9.0,True,rolling,20,20
2024-04-04,139270,TIGER 200 금융,Financials,0.6874365960505872,0.6874365960505872,0.6774805615926816,1.1550214088949045,0.11111111111111116,9.0,True,rolling,20,20
2024-04-05,139270,TIGER 200 금융,Financials,0.6774079831821662,0.6774079831821662,0.6739223032504597,1.1340682155263628,0.11111111111111116,9.0,True,rolling,20,20
2024-04-08,139270,TIGER 200 금융,Financials,0.6779692549722086,0.6779692549722086,0.6748032123891923,1.1608976294043873,0.11111111111111116,9.0,True,rolling,20,20
2024-04-09,139270,TIGER 200 금융,Financials,0.6843401100232758,0.6843401100232758,0.6802398993985945,1.1735852716729707,0.11111111111111116,9.0,True,rolling,20,20
2024-04-11,139270,TIGER 200 금융,Financials,0.7017087542820893,0.7017087542820893,0.6776653210787522,1.1459474785520085,0.1428571428571429,7.0,True,rolling,20,20
2024-04-12,139270,TIGER 200 금융,Financials,0.7485756965115693,0.7485756965115693,0.6917407726278199,1.0938591608050416,0.125,8.0,True,rolling,20,20
2024-04-15,139270,TIGER 200 금융,Financials,0.7130076091607658,0.7130076091607658,0.6880805540643783,1.0988543689577215,0.125,8.0,True,rolling,20,20
2024-04-16,139270,TIGER 200 금융,Financials,0.7516691248900995,0.7516691248900995,0.7097047357512506,1.0673363553583515,0.11111111111111116,9.0,True,rolling,20,20
2024-04-17,139270,TIGER 200 금융,Financials,0.7367233332600112,0.7367233332600112,0.7106144995442389,1.0380091586413587,0.125,8.0,True,rolling,20,20
2024-04-18,139270,TIGER 200 금융,Financials,0.7500800872328124,0.7500800872328124,0.7209051682745177,1.0806209735025967,0.11111111111111116,9.0,True,rolling,20,20
2024-04-19,139270,TIGER 200 금융,Financials,0.5917715519552178,0.5917715519552178,0.7077271393210806,0.780872316740891,0.5,5.0,True,rolling,20,20
2024-04-22,139270,TIGER 200 금융,Financials,0.6165048903943354,0.6165048903943354,0.6962273756829078,1.1613713327656092,0.4444444444444444,6.0,True,rolling,20,20
2024-04-23,139270,TIGER 200 금융,Financials,0.613920269046529,0.613920269046529,0.694084539291892,1.155217815126121,0.4444444444444444,6.0,True,rolling,20,20
2024-04-24,139270,TIGER 200 금융,Financials,0.5478218842134683,0.5478218842134683,0.632750654116789,0.9788238360502245,0.4444444444444444,6.0,True,rolling,20,20
2024-04-25,139270,TIGER 200 금융,Financials,0.5372761366540745,0.5372761366540745,0.5967827660876356,0.8738600031169711,0.4285714285714286,5.0,True,rolling,20,20
2024-04-26,139270,TIGER 200 금융,Financials,0.5767808742167732,0.5767808742167732,0.6110642088459505,1.0128352503829892,0.375,6.0,True,rolling,20,20
2024-04-29,139270,TIGER 200 금융,Financials,0.6040373523716379,0.6040373523716379,0.6095978632232681,1.0273700822353786,0.5,5.0,True,rolling,20,20
2024-04-30,139270,TIGER 200 금융,Financials,0.6056823945646218,0.6056823945646218,0.6050209746491434,1.0197760598414292,0.4444444444444444,6.0,True,rolling,20,20
2024-05-02,139270,TIGER 200 금융,Financials,0.5964030033799015,0.5964030033799015,0.5993187671625541,1.0544328730058072,0.6666666666666667,4.0,True,rolling,20,20
2024-05-03,139270,TIGER 200 금융,Financials,0.5810232985624981,0.5810232985624981,0.596308170905448,1.0522897886461944,0.625,4.0,True,rolling,20,20
2024-05-07,139270,TIGER 200 금융,Financials,0.5547157196066048,0.5547157196066048,0.589697680915011,0.9416783287374405,0.625,4.0,True,rolling,20,20
2024-05-08,139270,TIGER 200 금융,Financials,0.5538515430890067,0.5538515430890067,0.5862413994388607,0.9718881047819239,0.6666666666666667,4.0,True,rolling,20,20
2024-05-09,139270,TIGER 200 금융,Financials,0.566476940245755,0.566476940245755,0.5982421526454316,0.9892905443373067,0.625,4.0,True,rolling,20,20
2024-05-10,139270,TIGER 200 금융,Financials,0.5637231615732443,0.5637231615732443,0.5962378387242677,1.0085990851687625,0.6666666666666667,4.0,True,rolling,20,20
2024-05-13,139270,TIGER 200 금융,Financials,0.5638139150166644,0.5638139150166644,0.5889483403194187,0.9994982774114526,0.6666666666666667,4.0,True,rolling,20,20
2024-05-14,139270,TIGER 200 금융,Financials,0.5334423446657652,0.5334423446657652,0.5832505230220947,0.9050775067497676,0.6666666666666667,4.0,True,rolling,20,20
2024-05-16,139270,TIGER 200 금융,Financials,0.5430253903731159,0.5430253903731159,0.5933898738863241,0.9275015270936195,0.6666666666666667,4.0,True,rolling,20,20
2024-05-17,139270,TIGER 200 금융,Financials,0.4950073773128372,0.4950073773128372,0.6043595233769233,0.8795288151047262,0.6666666666666667,4.0,True,rolling,20,20
2024-05-20,139270,TIGER 200 금융,Financials,0.47425594203814225,0.47425594203814225,0.6095056382373445,0.8529455182329501,0.6666666666666667,4.0,True,rolling,20,20
2024-05-21,139270,TIGER 200 금융,Financials,0.4815646620431629,0.4815646620431629,0.6116029027324775,0.8998214298140075,0.6666666666666667,4.0,True,rolling,20,20
2024-05-22,139270,TIGER 200 금융,Financials,0.44908649885329127,0.44908649885329127,0.5913925317588326,0.9812293976554898,0.625,4.0,True,rolling,20,20
2024-05-23,139270,TIGER 200 금융,Financials,0.38951511811055656,0.38951511811055656,0.5895811851850656,0.7209521924165508,0.6666666666666667,4.0,True,rolling,20,20
2024-05-24,139270,TIGER 200 금융,Financials,0.4232909722345014,0.4232909722345014,0.5948619561141869,0.735715647519717,0.6666666666666667,4.0,True,rolling,20,20
2024-05-27,139270,TIGER 200 금융,Financials,0.5024050966106247,0.5024050966106247,0.5812643555482473,0.8899618005057561,0.625,4.0,True,rolling,20,20
